source_npi,target_npi,sharedpats,community_id
4482363487,5872770182,2,
4482363487,6027867186,6,
4482363487,6322722903,2,
4482363487,6787432728,2,
4482363487,7481398045,6,
4482363487,7816199854,2,11
4482363487,8926674992,2,11
4482363487,9002852755,2,
4482363487,9127235965,3,
4482363487,9535845163,2,
6027867186,0250584036,3,49
6027867186,0506605762,2,49
6027867186,0869124225,2,49
6027867186,1303557004,2,49
6027867186,1308731628,2,49
6027867186,1989898710,2,49
6027867186,2150853459,3,49
6027867186,2199246172,3,49
6027867186,2484358033,6,49
6027867186,2866295111,4,
6027867186,2946386194,2,49
6027867186,3072492449,2,49
6027867186,3143561861,2,49
6027867186,3177196045,2,
6027867186,3419871229,2,49
6027867186,3503577263,2,49
6027867186,3552796390,7,
6027867186,3655638626,2,
6027867186,3733829210,3,49
6027867186,4362327165,3,49
6027867186,4482363487,5,
6027867186,4706802724,2,
6027867186,5111491524,3,
6027867186,5554267915,2,
6027867186,5730655270,3,
6027867186,5872770182,2,
6027867186,6207630138,2,
6027867186,6239863222,5,49
6027867186,6322722903,2,49
6027867186,6787432728,3,49
6027867186,6928498058,2,49
6027867186,7481398045,4,
6027867186,7750316973,2,49
6027867186,8099263276,2,
6027867186,8198589276,6,49
6027867186,8567106755,2,
6027867186,9073551701,2,49
6027867186,9461042805,2,49
6027867186,9666274939,2,49
6027867186,9948816569,2,49
6928498058,2199246172,2,49
6928498058,2484358033,4,49
6928498058,4482363487,2,
6928498058,6027867186,2,49
6928498058,6239863222,2,49
6928498058,9127235965,3,49
0166726937,5038386362,2,27
0175366625,0774242929,2,41
0774242929,7132269719,2,41
0774242929,8267240672,2,41
0179204852,2689606218,2,19
2689606218,0400432665,3,19
2689606218,1033456526,7,19
2689606218,1454481292,3,19
2689606218,1696414794,2,19
2689606218,1816874147,2,19
2689606218,2246580241,2,19
2689606218,2639422730,3,19
2689606218,3655638626,2,
2689606218,4383318510,3,19
2689606218,5385935057,2,19
2689606218,5554544346,2,19
2689606218,5882072092,2,19
2689606218,6024976873,2,19
2689606218,8203084812,3,19
2689606218,9328264439,2,19
2689606218,9706462807,2,19
0180215091,1447044029,2,50
0189071335,9127235965,2,49
9127235965,0250584036,5,49
9127235965,1308731628,3,49
9127235965,2133190507,2,49
9127235965,2150853459,4,49
9127235965,2199246172,5,49
9127235965,2484358033,4,49
9127235965,3077436761,2,49
9127235965,3552796390,5,
9127235965,3733829210,2,49
9127235965,4482363487,2,
9127235965,5059547682,2,49
9127235965,5111491524,2,
9127235965,6027867186,2,49
9127235965,6928498058,2,49
9127235965,8198589276,3,49
9127235965,9535845163,2,49
0190950031,0067186570,4,19
0190950031,0676719924,2,19
0190950031,1033456526,3,19
0190950031,2976023127,3,19
0190950031,3265059745,2,
0190950031,5554544346,2,19
0190950031,8208965993,3,19
0676719924,0329757128,3,
0676719924,0650008768,2,19
0676719924,0888901330,3,
0676719924,1019338398,2,19
0676719924,1033456526,8,19
0676719924,1973668724,2,
0676719924,2503159927,2,
0676719924,2689606218,2,19
0676719924,4332659805,2,
0676719924,5261502394,2,
0676719924,6177688905,2,19
0676719924,6585316279,2,
0676719924,7961400834,2,
0676719924,8207899456,4,
0676719924,8683538668,2,19
0676719924,9979265126,3,
2976023127,0190950031,2,19
2976023127,0567465136,2,19
2976023127,0650008768,4,19
2976023127,1019338398,4,19
2976023127,1033456526,7,19
2976023127,3939643075,2,19
2976023127,4316764103,2,19
2976023127,5554544346,3,19
2976023127,7457363310,2,19
2976023127,7690855207,2,19
2976023127,8207899456,3,
2976023127,8208965993,3,19
2976023127,9470805180,2,19
2976023127,9812716291,2,19
2976023127,9963400954,2,19
3265059745,0174100115,2,51
3265059745,0329757128,2,
3265059745,0888901330,4,
3265059745,1033456526,3,
3265059745,1052105939,3,
3265059745,1176625928,2,51
3265059745,1216443410,2,
3265059745,1477804124,2,
3265059745,1586461282,2,
3265059745,2389594485,2,
3265059745,2503159927,3,
3265059745,3517371403,5,
3265059745,4054068645,2,
3265059745,4332659805,2,
3265059745,4943295430,2,51
3265059745,5038386362,2,
3265059745,5174773137,2,51
3265059745,6502930399,4,
3265059745,6585316279,2,
3265059745,6955475791,2,
3265059745,6998051072,2,
3265059745,7132269719,2,
3265059745,8207899456,2,
3265059745,9979265126,2,
5554544346,0067186570,2,19
5554544346,0190950031,3,19
5554544346,1033456526,13,19
5554544346,1060908847,2,19
5554544346,2976023127,2,19
5554544346,3612519765,2,19
5554544346,6034231868,2,19
5554544346,8208965993,4,19
0193329500,5655107752,2,18
5655107752,2714332418,2,18
5655107752,5240994121,2,18
0196000119,4332659805,2,26
0196000119,7168180005,2,26
4332659805,0431020968,4,26
4332659805,0446262132,2,26
4332659805,0455422737,2,26
4332659805,0490985858,2,26
4332659805,0550174252,2,26
4332659805,0676719924,3,
4332659805,0888901330,3,
4332659805,1019753945,2,26
4332659805,1247267179,2,26
4332659805,1256684163,2,
4332659805,1477804124,3,
4332659805,1691004220,2,26
4332659805,1756767040,2,26
4332659805,2052541087,13,
4332659805,2111584615,2,26
4332659805,2128085630,2,26
4332659805,2241050583,6,26
4332659805,2866295111,3,
4332659805,2888613563,2,26
4332659805,2921618485,3,26
4332659805,3265059745,2,
4332659805,3379869700,2,26
4332659805,3424607847,2,26
4332659805,3478467778,2,26
4332659805,3573867536,4,26
4332659805,3655638626,2,
4332659805,3734556983,2,26
4332659805,3838518627,3,
4332659805,3842371154,2,26
4332659805,4054068645,6,26
4332659805,4187761146,2,26
4332659805,4357312579,4,26
4332659805,4539101242,2,26
4332659805,4666734773,2,26
4332659805,4919655041,3,26
4332659805,4964631402,2,26
4332659805,5014194964,3,
4332659805,5020258214,2,26
4332659805,5038386362,2,
4332659805,5040521237,4,
4332659805,5255686079,7,26
4332659805,5369649294,2,
4332659805,5516874457,2,26
4332659805,5546775825,2,
4332659805,5554267915,2,
4332659805,5604770516,2,
4332659805,5695474522,5,
4332659805,5914827480,2,26
4332659805,5948078532,8,
4332659805,6098620540,2,26
4332659805,6282231866,3,
4332659805,6316552104,2,26
4332659805,6605895467,2,26
4332659805,6698372106,2,26
4332659805,6751443783,3,26
4332659805,7003136988,2,26
4332659805,7125259012,2,26
4332659805,7168180005,6,26
4332659805,7617432781,2,26
4332659805,7697918800,3,
4332659805,7857897531,2,26
4332659805,7889565428,2,26
4332659805,7961400834,7,
4332659805,8118384618,3,26
4332659805,8207899456,5,
4332659805,8528958194,2,26
4332659805,8734885029,2,26
4332659805,8791288974,3,26
4332659805,8799538318,2,
4332659805,8941839825,2,26
4332659805,8952393265,2,26
4332659805,8971737403,2,26
4332659805,9040809664,2,
4332659805,9085673586,4,26
4332659805,9145578685,3,26
4332659805,9228518939,4,
4332659805,9486911142,2,
4332659805,9519796161,2,26
4332659805,9850472043,2,26
4332659805,9900572834,3,
4332659805,9979265126,5,
7168180005,0888901330,2,
7168180005,4332659805,5,26
7168180005,6605895467,2,26
7168180005,7961400834,2,
7168180005,9085673586,2,26
0202259501,0888901330,3,
0202259501,1362237894,2,23
0202259501,1627419782,2,23
0202259501,5270307629,3,23
0202259501,9566224631,2,23
0888901330,0057194736,2,52
0888901330,0180215091,2,
0888901330,0180747225,2,52
0888901330,0221840958,3,
0888901330,0244023800,2,
0888901330,0329757128,10,
0888901330,0423483933,2,52
0888901330,0448346478,2,
0888901330,0515834270,2,
0888901330,0523093641,2,
0888901330,0659202128,3,52
0888901330,0676719924,3,
0888901330,0788028268,2,52
0888901330,0941734431,12,
0888901330,1052105939,7,
0888901330,1108556553,4,
0888901330,1112729228,2,
0888901330,1117051864,2,
0888901330,1248871950,4,
0888901330,1256684163,5,
0888901330,1261285418,2,52
0888901330,1302136370,2,
0888901330,1383966096,2,52
0888901330,1415257990,2,
0888901330,1447044029,2,
0888901330,1528376444,2,52
0888901330,1620096677,2,
0888901330,1627419782,3,
0888901330,1643959489,2,52
0888901330,1665046155,2,52
0888901330,1816946469,6,
0888901330,1908306080,2,52
0888901330,1916683578,2,
0888901330,1973668724,3,
0888901330,2015701254,3,
0888901330,2052541087,21,
0888901330,2057835293,2,52
0888901330,2185783103,2,52
0888901330,2241050583,2,
0888901330,2371715615,2,52
0888901330,2409261648,3,52
0888901330,2481125082,2,
0888901330,2482526289,5,
0888901330,2499851935,3,
0888901330,2503159927,4,
0888901330,2580013965,3,
0888901330,2602852868,2,52
0888901330,2625867241,2,52
0888901330,2715160578,3,
0888901330,2763246811,2,
0888901330,2866295111,3,
0888901330,2888613563,2,
0888901330,2890864733,3,
0888901330,3246308347,2,
0888901330,3249836612,3,52
0888901330,3251046283,2,52
0888901330,3256619602,3,
0888901330,3265059745,3,
0888901330,3309465234,2,52
0888901330,3331846764,2,52
0888901330,3346519048,5,
0888901330,3391544834,3,52
0888901330,3517371403,6,
0888901330,3575922168,2,52
0888901330,3610008058,3,52
0888901330,3848572147,3,
0888901330,3897408789,2,52
0888901330,3981829636,2,
0888901330,4016963156,2,52
0888901330,4315939137,2,
0888901330,4332659805,7,
0888901330,4334876935,2,
0888901330,4343906116,2,52
0888901330,4450832998,2,
0888901330,4536433203,2,
0888901330,4649040719,2,52
0888901330,4670921370,2,
0888901330,4742871096,2,52
0888901330,4842675162,2,
0888901330,4906930539,2,52
0888901330,4919655041,2,
0888901330,5014194964,3,
0888901330,5038386362,2,
0888901330,5040521237,23,
0888901330,5255686079,4,
0888901330,5261502394,2,
0888901330,5364070048,2,
0888901330,5458608016,2,
0888901330,5494871486,2,
0888901330,5512727669,2,
0888901330,5554267915,2,
0888901330,5649918185,2,
0888901330,5734403746,8,
0888901330,5737116190,2,
0888901330,5845155029,2,52
0888901330,5865276151,2,52
0888901330,5948078532,2,
0888901330,5959271996,3,
0888901330,6207630138,4,
0888901330,6476197566,2,52
0888901330,6491250445,2,52
0888901330,6502930399,4,
0888901330,6585316279,6,
0888901330,6743157602,3,
0888901330,7008339751,3,
0888901330,7168180005,4,
0888901330,7176780089,2,52
0888901330,7183629035,7,
0888901330,7290492494,2,52
0888901330,7317305489,2,52
0888901330,7372425155,2,52
0888901330,7464436286,3,
0888901330,7697918800,2,
0888901330,7772478851,2,
0888901330,7889565428,2,
0888901330,7961400834,30,
0888901330,7989513132,2,52
0888901330,8197797596,3,52
0888901330,8207899456,17,
0888901330,8262680455,2,52
0888901330,8331985872,2,52
0888901330,8367636216,2,52
0888901330,8411898039,3,
0888901330,8444711658,2,52
0888901330,8521357894,2,52
0888901330,8522205482,2,
0888901330,8535256571,2,
0888901330,8933392198,2,
0888901330,8978403745,2,
0888901330,9011551271,3,
0888901330,9228518939,2,
0888901330,9259096043,2,52
0888901330,9348559327,2,
0888901330,9383166818,2,52
0888901330,9394172303,2,
0888901330,9542975532,2,52
0888901330,9548042094,2,52
0888901330,9585274527,3,
0888901330,9632772076,2,
0888901330,9838819899,2,52
0888901330,9900572834,2,
0888901330,9925470435,2,
0888901330,9979265126,32,
1627419782,2930118885,2,23
1627419782,3746872895,2,23
1627419782,3848572147,3,23
1627419782,5040521237,2,
1627419782,5270307629,2,23
1627419782,5644397211,2,23
1627419782,5734403746,2,
1627419782,7961400834,2,
1627419782,9212161599,2,23
5270307629,9566224631,2,23
9566224631,0202259501,2,23
9566224631,1627419782,2,23
9566224631,6957901695,2,23
0206535375,2052541087,2,53
2052541087,0221840958,2,
2052541087,0329757128,2,
2052541087,0490364721,4,53
2052541087,0531874984,2,53
2052541087,0559071093,3,
2052541087,0676719924,3,
2052541087,0888901330,29,
2052541087,0941734431,4,
2052541087,1052105939,4,
2052541087,1256684163,7,
2052541087,1298826910,3,
2052541087,1300584795,2,
2052541087,1528376444,2,
2052541087,1672518412,2,53
2052541087,1816946469,2,
2052541087,1856487375,2,53
2052541087,1863223403,2,
2052541087,1973668724,8,
2052541087,2051483743,2,
2052541087,2313469193,2,53
2052541087,2414277690,2,53
2052541087,2482526289,7,
2052541087,2503159927,3,
2052541087,2618522221,2,53
2052541087,2773253299,2,53
2052541087,2866295111,2,
2052541087,2890864733,2,
2052541087,3027700159,2,
2052541087,3256619602,3,
2052541087,3265059745,3,
2052541087,3517371403,3,
2052541087,3655638626,3,
2052541087,3848572147,3,
2052541087,4315939137,2,
2052541087,4332659805,4,
2052541087,4466340674,2,
2052541087,4712447093,3,
2052541087,4762492359,2,
2052541087,4856212593,2,53
2052541087,5014194964,3,
2052541087,5029148424,2,53
2052541087,5040521237,7,
2052541087,5261502394,3,
2052541087,5521014232,2,53
2052541087,5521249522,2,53
2052541087,5586589582,2,
2052541087,5734403746,5,
2052541087,5839585771,2,53
2052541087,6089043112,2,53
2052541087,6207630138,2,
2052541087,6225698588,2,53
2052541087,6502930399,3,
2052541087,6585316279,5,
2052541087,6743157602,2,
2052541087,7023717740,3,
2052541087,7183629035,3,
2052541087,7230618440,2,
2052541087,7279942746,2,
2052541087,7423413939,2,
2052541087,7486635514,2,53
2052541087,7859715911,2,
2052541087,7961400834,13,
2052541087,8207899456,16,
2052541087,9075459520,2,
2052541087,9241071403,3,
2052541087,9774547675,2,53
2052541087,9888721368,2,53
2052541087,9925470435,2,
2052541087,9944244026,2,53
2052541087,9979265126,17,
0210938053,3552796390,2,4
0213408577,3509514659,2,54
3509514659,6284091056,2,54
0214402210,7577131580,3,55
7577131580,5261502394,2,55
7577131580,8043050839,2,55
0215145778,4262861732,2,56
4262861732,3655638626,2,
4262861732,4558707729,2,56
4262861732,6415050703,3,56
4262861732,6502930399,2,
4262861732,6824721836,2,56
4262861732,8358106891,4,56
4262861732,9365879724,2,56
0215381510,4468897019,2,32
0216786834,0293966760,2,53
0216786834,2052541087,2,53
0220210035,9900572834,2,57
9900572834,0329757128,3,
9900572834,0479815821,3,
9900572834,0941734431,3,
9900572834,1052105939,5,
9900572834,1091536642,2,57
9900572834,1117051864,2,
9900572834,2866295111,7,
9900572834,3177196045,3,
9900572834,3265059745,3,
9900572834,3413094726,2,57
9900572834,3552796390,5,
9900572834,3655638626,3,
9900572834,3695218965,2,57
9900572834,4332659805,2,
9900572834,4482363487,2,
9900572834,4594453407,2,
9900572834,5038386362,6,
9900572834,5154832822,2,
9900572834,5554267915,6,
9900572834,6116278565,2,
9900572834,6168250123,2,
9900572834,6502930399,5,
9900572834,6585316279,2,
9900572834,6804338533,2,
9900572834,6929361334,2,57
9900572834,7132269719,4,
9900572834,7481398045,3,
9900572834,7514742881,2,57
9900572834,7584837282,2,57
9900572834,7722978720,2,
9900572834,8198589276,4,
9900572834,8207899456,3,
9900572834,8321330020,2,57
9900572834,8399822608,4,
9900572834,9466669805,2,
9900572834,9486911142,2,
0220210105,3278574712,2,58
3278574712,8789336438,2,58
3278574712,9831745698,2,58
3278574712,9979265126,2,
0220942097,5958827070,2,59
0221840958,0136837568,2,31
0221840958,0359745552,3,
0221840958,1607717709,2,31
0221840958,1973668724,17,
0221840958,2188113426,3,
0221840958,2248987459,3,31
0221840958,3354202850,3,31
0221840958,3924793900,2,31
0221840958,4057466874,2,31
0221840958,4156731420,4,31
0221840958,4267890571,2,31
0221840958,4468897019,2,
0221840958,4500691180,3,31
0221840958,5418709695,2,31
0221840958,5437935453,2,31
0221840958,5959271996,2,
0221840958,6078897577,3,31
0221840958,7183629035,3,
0221840958,7790633378,3,
0221840958,7961400834,2,
0221840958,8207899456,3,
0221840958,8709958036,2,31
0359745552,1418426214,2,60
0359745552,1973668724,3,
0359745552,2248987459,2,
0359745552,3733460066,2,60
0359745552,4303812712,2,60
0359745552,6470386877,2,60
0359745552,7183629035,3,
0359745552,7305952132,3,60
0359745552,9454495538,2,
2188113426,1973668724,2,
2188113426,4468897019,3,32
2188113426,7183629035,2,
2188113426,9454495538,2,32
2248987459,1973668724,3,
2248987459,7739835845,2,31
2248987459,8709958036,2,31
3354202850,1973668724,5,
3354202850,3149950608,2,
3354202850,7183629035,2,
3354202850,9454495538,2,
3354202850,9973509963,2,31
4057466874,1973668724,2,
4500691180,0221840958,6,31
4500691180,1973668724,10,
4500691180,2188113426,3,
4500691180,7183629035,5,
4500691180,7461464487,2,
4500691180,8709958036,2,31
4500691180,8848044293,2,31
4500691180,9190546711,2,31
5418709695,2962952197,2,31
5418709695,8709958036,2,31
5959271996,0888901330,2,
5959271996,1973668724,7,30
5959271996,7183629035,3,
6078897577,1973668724,3,
6078897577,8709958036,3,31
7183629035,0221840958,6,
7183629035,0359745552,5,
7183629035,0415710984,2,61
7183629035,0448346478,2,
7183629035,0888901330,6,
7183629035,1256684163,2,
7183629035,1800695384,3,61
7183629035,1842151248,2,61
7183629035,1935831612,2,
7183629035,1973668724,29,
7183629035,2248987459,2,
7183629035,2299801703,2,61
7183629035,2533026101,2,61
7183629035,2726987704,2,61
7183629035,2827371504,6,
7183629035,2866295111,3,
7183629035,2890864733,5,
7183629035,2915596786,2,
7183629035,2976513464,2,
7183629035,3100143779,2,
7183629035,3354202850,2,
7183629035,3507288989,3,
7183629035,3510608870,2,61
7183629035,3566010763,2,
7183629035,3649405387,3,
7183629035,3655638626,4,
7183629035,4468897019,3,
7183629035,4536433203,2,
7183629035,5022503754,2,
7183629035,5255686079,2,
7183629035,5363289949,2,
7183629035,5418709695,2,
7183629035,5466792241,2,61
7183629035,5719409666,2,61
7183629035,5940390888,2,61
7183629035,5959271996,2,
7183629035,6078897577,2,
7183629035,6207630138,2,
7183629035,6248854005,2,61
7183629035,6470386877,4,
7183629035,6515601638,2,
7183629035,6585316279,4,
7183629035,6868108318,2,
7183629035,7114376428,2,
7183629035,7169987916,3,
7183629035,7436706855,3,
7183629035,7790633378,5,
7183629035,7844461010,2,61
7183629035,7961400834,2,
7183629035,8207899456,5,
7183629035,8260721511,2,61
7183629035,8621145150,2,
7183629035,8709958036,2,
7183629035,8730908887,2,
7183629035,9092631208,2,
7183629035,9102468224,3,61
7183629035,9194101583,2,61
7183629035,9454495538,3,
7183629035,9514337940,3,
7183629035,9590115090,2,61
7183629035,9979265126,5,
7790633378,0221840958,2,
7790633378,1935831612,2,
7790633378,1973668724,7,
7790633378,5022503754,2,
7790633378,6470386877,2,
7790633378,7183629035,2,
7790633378,9454495538,3,32
7961400834,0244023800,3,
7961400834,0329757128,5,
7961400834,0398626886,2,62
7961400834,0676719924,2,
7961400834,0730636176,2,62
7961400834,0795575986,2,62
7961400834,0888901330,15,
7961400834,0941734431,3,
7961400834,1012993423,2,62
7961400834,1033456526,3,
7961400834,1052105939,3,
7961400834,1112729228,2,
7961400834,1256684163,5,
7961400834,1356637353,2,62
7961400834,1415257990,2,
7961400834,1675753794,2,62
7961400834,1973668724,6,
7961400834,1974343956,2,
7961400834,2052541087,11,
7961400834,2096202770,2,62
7961400834,2503159927,5,
7961400834,2827371504,3,
7961400834,2890864733,2,
7961400834,3265059745,2,
7961400834,3346519048,2,
7961400834,3514830178,2,62
7961400834,3517371403,2,
